user,id,created_at,text
actionScript3,867622637538856962,2017-05-25 06:05:31,#TheCrystals Uptown https://youtu.be/G0il2Qd3jcs  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/Gzz3a6uDP0
smi1info,867622770938707968,2017-05-25 06:06:02,https://smi1.info/filmy/9217-policeyskiy-s-rublevki-2-sezon-4-seriya-anons.html … Полицейский с Рублевки 2 сезон 4 серия Анонс #news #новости #видео #smi1 #СМИ1pic.twitter.com/UxLJi6PhRi
sdvoryanchikov,867622855181299712,2017-05-25 06:06:22,НеФорум - 2017 - запись прямых трансляций и видео Тимура Салихова http://sdvoryanchikov.livejournal.com/351067.html?utm_source=twsharing&utm_medium=social … #видео #НеФорум #НеФорум2017
ANLIMprod,867623214675111936,2017-05-25 06:07:48,Просто пару трюков снятых на Gopro.  / #gopro #slowmotion #anlimproduction #video #видео #бильярд #шары #красиво #с https://vk.cc/6GmN0n 
smi1info,867623526680993794,2017-05-25 06:09:03,"https://smi1.info/yumor/9216-zhenschina-ne-prodavshaya-rodinu.html … Женщина, не продавшая Родину #news #новости #видео #smi1 #СМИ1pic.twitter.com/RmXtSRJLai"
Art_Erotica_HD,867623828708626432,2017-05-25 06:10:15,Смотреть Эротические Фильмы Кино Сериалы Онлайн 720p 1080p HD FullHD  / #Эротика #Видео #Пошлое #Кино #Фильм #Сек..https://vk.cc/6GmOMF 
smi1info,867624283064979456,2017-05-25 06:12:03,https://smi1.info/filmy/9215-adini-sen-koy-ty-nazovi-178-seriya-russkie-subtitry.html … Adini Sen Koy / Ты назови 178 Серия (русские субтитры) #news #новости #видео #smi1 #СМИ1pic.twitter.com/yfd5kPmdRb
actionScript3,867624399444336640,2017-05-25 06:12:31,#HenryMancini Moon River https://youtu.be/WZ8j-X1hq1I  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/kUAe9UQjwI
actionScript3,867625148198912000,2017-05-25 06:15:29,RIP @BillZucker Band Stranded LIVE http://youtu.be/WGS1vvrU4u4  #MusicVideo #Музыка #Видео pic.twitter.com/4Cy2Z5Qcof
smi1info,867625792662065152,2017-05-25 06:18:03,https://smi1.info/lyudi-i-blogi/9212-kapitansha-13-14-seriya-2017-russkaya-melodrama-2017-novinka-serial.html … Капитанша 13-14 серия (2017) русская мелодрама 2017 новинка сериал #news #новости #видео #smi1 #СМИ1pic.twitter.com/u9Nqmv3u9H
actionScript3,867626160821346304,2017-05-25 06:19:31,"#Heart - Backstage, Crazy on You 1977 http://youtu.be/tC1xr44Ow5U  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/owGQSor9d6"
USEmbHell,867626416883589120,2017-05-25 06:20:32,"Что скрывают американские химические гиганты

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=6Cd4_0Hef5M …"
smi1info,867626544491114496,2017-05-25 06:21:02,https://smi1.info/novosti-i-politika/9211-kirill-rogov-usmanov-kakoy-to-nenastoyaschiy-oligarh-24-05-17.html … Кирилл Рогов - Усманов какой-то ненастоящий олигарх... 24.05.17 #news #новости #видео #smi1 #СМИ1pic.twitter.com/wXDRrt5UtS
Starik0vDima,867627341710807040,2017-05-25 06:24:12,Объект 260 - 10K Damage - 7 Kills - https://youtu.be/xgg0M9Jj1Jg  #video #replay #replays #видео #реплеи #рандом #танк #tank #following
LllLera,867627848856743936,2017-05-25 06:26:13,Разоблачение популярного блогера http://boeing-is-back.livejournal.com/517033.html?utm_source=twsharing&utm_medium=social … #видео #технологии #заговор
actionScript3,867627922445697025,2017-05-25 06:26:31,#CharlesEarland More Today Than Yesterday https://youtu.be/WqEweV0eScg  #MusicVideo #Музыка #Видео #Jazzpic.twitter.com/dt98QoMzUw
smi1info,867628056869044224,2017-05-25 06:27:03,https://smi1.info/filmy/9209-dve-sud-by-melodrama-2017-v-kachestve-720p-priyatnogo-prosmotra.html …   ДВЕ СУДЬБЫ  ♫♪ МЕЛОДРАМА 2017♫♪ в качестве ℍᗫ 720p ✿ Приятного просмотра✿ #news #новости #видео #smi1 #СМИ1pic.twitter.com/TJAKILsC88
ntvru,867628231444312064,2017-05-25 06:27:44,"Самые разные жители Манчестера попытались помочь пострадавшим при теракте, их близким и даже журналистам http://ntv.ru/novosti/1810621/ … #видео"
NTDRussian,867628346758361088,2017-05-25 06:28:12,"#Видео Мир обсуждает в Канкуне, как справляться со стихийными бедствиями - http://ntdtv.ru/60476-mir-obsuzhdaet-v-kankune-kak-spravlyatsya-so-stihijnymi-bedstviyami …pic.twitter.com/6NZrJiMVDN"
smi1info,867628813580201985,2017-05-25 06:30:03,https://smi1.info/filmy/9208-sled-ona-po-provoloke-hodila.html … След - Она по проволоке ходила #news #новости #видео #smi1 #СМИ1pic.twitter.com/cXwWOA6NxU
video360_club,867628901748678656,2017-05-25 06:30:24,"360° (VR) : Баскетбол. Финал четырех: Фенербахче Стамбул - Олимпиакос Пирей
 #видео360 #панорамное #видео #VRhttps://www.youtube.com/watch?v=lUyy-EPSwAI …"
gamingza30,867629285540057088,2017-05-25 06:31:56,"#видео@gaming_za_30  /  / Вышел первый тизер мультсериала #Castlevania от Netflix. Выглядит стильно, модно, но н..https://vk.cc/6Gn4wF "
actionScript3,867629684036689920,2017-05-25 06:33:31,#LeeMorgan The Sidewinder https://youtu.be/T5jFPrx51Dc  #MusicVideo #Музыка #Видео #Jazzpic.twitter.com/viKCUCi5Lb
ofvideoup,867630076275417088,2017-05-25 06:35:04,"Контрольная закупка 25.05.2017
http://ofvideoup.com/news/kontrolnaja_zakupka_25_05_2017/2017-05-25-3408 …
Эту программу можно назвать энциклопедической — с ее помощью зрит...
#видео #смотреть"
smi1info,867630322896310272,2017-05-25 06:36:03,https://smi1.info/hobbi-i-stil/9206-mastershef-d-ti-sezon-2-vypusk-34-chast-3-iz-3-ot-24-05-17.html … МастерШеф Діти. Сезон 2. Выпуск 34. Часть 3 из 3 от 24.05.17 #news #новости #видео #smi1 #СМИ1pic.twitter.com/MBxqbbC3Mt
loteron_f,867631336424591360,2017-05-25 06:40:05,Интервью с Морковиным заступившимся за молодую пару в Новосибирске https://www.yaplakal.com/forum28/topic1603300.html?utm_source=dlvr.it&utm_medium=twitter … #Видео #ретвит #ЯПлакалъ #ЯП #приколы
actionScript3,867631445677924352,2017-05-25 06:40:31,The #Beatles - In My Life - Anthology http://youtu.be/cKZVPbljQRA  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/lQdur7j81X
SeymTV,867632354495537152,2017-05-25 06:44:07,"#курск #новости #сейм #видео
«Наш репортаж» 23.05.2017 https://youtu.be/eEZe8wg8QTw "
actionScript3,867633207201673216,2017-05-25 06:47:31,#CHRISMONTEZ- LET'S DANCE https://youtu.be/jygzpYfBW7U  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/9Gtg3DNv1S
smi1info,867633340618330112,2017-05-25 06:48:02,https://smi1.info/filmy/8859-traktaun-v-poiskah-zolotoy-pokryshki-mul-tiki-pro-mashinki-dlya-detey.html …  ТРАКТАУН  В поисках золотой покрышки - Мультики про машинки для детей #news #новости #видео #smi1 #СМИ1pic.twitter.com/ozcWoLFjLr
USEmbHell,867633411070070784,2017-05-25 06:48:19,"""Путин идет в Европу, а у нас своя дорога""

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=XSQCVJx7-ms …"
azertacru,867633474332524544,2017-05-25 06:48:34,#ВИДЕО Вооруженные подразделения Армении за сутки нарушили режим прекращения огня 124 раза http://dlvr.it/PDmtdS 
ntvru,867633488287207425,2017-05-25 06:48:38,"По традиции 25 мая российские школьники, их родители и учителя собираются на последнюю торжественную линейку http://ntv.ru/novosti/1810759/ … #видео"
VPanin,867633835504218112,2017-05-25 06:50:00,Чебурашка стал причиной отставки директора столичного лицея http://www.metronews.ru/novosti/russia/reviews/cheburashka-stal-prichinoy-otstavki-direktora-stolichnogo-liceya-1259772/#.WSZ-UnwOizc.twitter … #Москва #образование #школа #директор #общество #видео
ofvideoup,867633865766129665,2017-05-25 06:50:08,"О самом главном 25.05.2017
http://ofvideoup.com/news/o_samom_glavnom_25_05_2017/2017-05-25-3409 …
В передаче раскрывают нюансы новейших методов лечения; развенчива...
#видео #смотреть"
smi1info,867634097874718721,2017-05-25 06:51:03,https://smi1.info/novosti-i-politika/8858-vladimir-putin-podaril-korolyu-bahreyna-porodistogo-skakuna.html … Владимир Путин подарил королю Бахрейна породистого скакуна #news #новости #видео #smi1 #СМИ1pic.twitter.com/Lmd9Zs6twI
actionScript3,867634968805113856,2017-05-25 06:54:31,#DavidBowie - Starman http://youtu.be/4B5zmDz4vR4  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/eP0sEfBR3o
ofvideoup,867635120068546562,2017-05-25 06:55:07,"Жить здорово 25.05.2017
http://ofvideoup.com/news/zhit_zdorovo_25_05_2017/2017-05-25-3410 …
В каждом новом выпуске вы услышите много интересного, немало поле...
#видео #смотреть"
smi1info,867635604351320065,2017-05-25 06:57:02,https://smi1.info/lyudi-i-blogi/8856-avtointeres-novaya-podborka-dtp-avariy-new-car-crash-2017.html … АвтоИнтерес - НОВАЯ ПОДБОРКА ДТП аварий NEW Car Crash 2017 #news #новости #видео #smi1 #СМИ1pic.twitter.com/CEdOy2lTpk
RozGamers,867636078945198080,2017-05-25 06:58:55,"Задорный релизный трейлер Trackmania 2 Lagoon.
➤http://goo.gl/UkTcCj 
#RGamers #Trackmania2 #видео #RozGamers #trailerpic.twitter.com/aw61SMKh0F"
ofvideoup,867636544798154752,2017-05-25 07:00:46,"Модный приговор 25.05.2017
http://ofvideoup.com/news/modnyj_prigovor_25_05_2017/2017-05-25-3411 …
Герои передачи преображаются два раза: первый раз – в соответстви...
#видео #смотреть"
Golos106fm,867636644261777408,2017-05-25 07:01:10,Марина Порошенко провела телезарядку со своими детьми http://dlvr.it/PDn25p  #Видео pic.twitter.com/BTxJqneiNC
today_femme,867636650561687552,2017-05-25 07:01:12,"#видео #приколы ПРО #собаку

var quads_screen_width = ...
Смотри тут: http://femme-today.info/house/animals/video-prikoly-pro-sobaku/ …
#видео #приколы #собаку"
actionScript3,867636730488401920,2017-05-25 07:01:31,#RoyOrbison - Dream baby https://youtu.be/txfVKHMIOy8  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/UapLgCulqD
smi1info,867637117798797312,2017-05-25 07:03:03,https://smi1.info/lyudi-i-blogi/9225-kapitansha-13-seriya-2017-melodrama-pro-lyubov-2017-novinki-2017.html … Капитанша 13 серия 2017/мелодрама про любовь 2017/НОВИНКИ 2017 #news #новости #видео #smi1 #СМИ1pic.twitter.com/QQajVHNnzz
toybytoy,867637134768967680,2017-05-25 07:03:07,"#видео #мультфильмы #рейтинги Лучшие фильмы-премьеры 2018 года и игрушки по ним
http://www.toybytoy.com/console/Best-films-the-premiere-of-the-2018-and-toys-for-him …pic.twitter.com/ZpZloMmfvl"
alexandrit15,867637311550480385,2017-05-25 07:03:49,Великая Россия - хроники лепрозория №2 (видео) http://zloy-odessit.livejournal.com/2076322.html?utm_source=twsharing&utm_medium=social … #видео #вата #Россия #пиздец
SeymTV,867637393662324738,2017-05-25 07:04:09,"#курск #новости #сейм #видео
Курский губернатор Александр Михайлов встретился с коллегой из Костромской области https://youtu.be/NjTfAwmUOuM "
SeymTV,867637396371894272,2017-05-25 07:04:09,"#курск #новости #сейм #видео
Курские экологи провели День открытых дверей https://youtu.be/1un4FvBQspU "
SeymTV,867637398099943424,2017-05-25 07:04:10,"#курск #новости #сейм #видео
«Объединенные кондитеры» вложат в сахарный завод в Курской области 500 млн. рублей https://youtu.be/8cSY32--U6U "
SeymTV,867637399530201088,2017-05-25 07:04:10,"#курск #новости #сейм #видео
Курские волонтеры подготовили памятки для участников молитвенных шествий https://youtu.be/IWmp0lTxKPU "
SeymTV,867637401044254720,2017-05-25 07:04:10,"#курск #новости #сейм #видео
Бюджет Курска прибавил 140,5 млн. рублей https://youtu.be/Q-59bHxTfU0 "
SeymTV,867637402554310656,2017-05-25 07:04:11,"#курск #новости #сейм #видео
«Лидер-2017», или морское путешествие достойных наследников родного края https://youtu.be/XJkNNXzNIrs "
SeymTV,867637403959390208,2017-05-25 07:04:11,"#курск #новости #сейм #видео
Как обезопасить себя от укуса клеща и уберечься от опасных болезней https://youtu.be/YhbuVUX_fVo "
SeymTV,867637408346628097,2017-05-25 07:04:12,"#курск #новости #сейм #видео
Задачи — поддержка детского спорта, улучшение экологии, помощь бизнесу https://youtu.be/Z1pgu8YX4Og "
SeymTV,867637410049470464,2017-05-25 07:04:13,"#курск #новости #сейм #видео
Дышим вместе! https://youtu.be/zowbdlrvEHg "
SeymTV,867637411756593152,2017-05-25 07:04:13,"#курск #новости #сейм #видео
Курянин стал победителем этапа Чемпионата России по шоссейно-кольцевым мотогонкам https://youtu.be/1hUZ2OL0f4s "
ofvideoup,867637634029559813,2017-05-25 07:05:06,"Суд присяжных 25.05.2017
http://ofvideoup.com/news/sud_prisjazhnykh_25_05_2017/2017-05-25-3412 …
В напутственном слове присяжным судья подчеркивает, что при вынес...
#видео #смотреть"
smi1info,867637870684721152,2017-05-25 07:06:02,https://smi1.info/yumor/9226-sobaka-protiv-spinnera.html … Собака против спиннера #news #новости #видео #smi1 #СМИ1pic.twitter.com/ByDVhIV0mq
first_channel,867638067544424448,2017-05-25 07:06:49,Интервью с Морковиным заступившимся за молодую пару в Новосибирске https://goo.gl/fb/L1oQp1  #развлечения #ЯП #видео
actionScript3,867638492079288321,2017-05-25 07:08:31,#LedZeppelin - Stairway to Heaven http://youtu.be/9Q7Vr3yQYWQ  pic.twitter.com/nDUuSY1X8M #MusicVideo #Музыка #Видео #Oldies
smi1info,867638628209614848,2017-05-25 07:09:03,"https://smi1.info/lyudi-i-blogi/9224-kapitansha-15-16-seriya-2017-anons-melodrama-serial.html … Капитанша 15, 16 серия (2017) Анонс мелодрама сериал #news #новости #видео #smi1 #СМИ1pic.twitter.com/h5EAb42wkR"
ofvideoup,867638887916732416,2017-05-25 07:10:05,"Универ 20 сезон 9 серия, 309 серия 25.05.2017
http://ofvideoup.com/publ/serialy/univer_novaja_obshhaga/univer_20_sezon_9_serija_309_serija_25_05_2017/2-1-0-714 …
В ходе беседы с Майклом Вика делится с ним своими ...
#видео #смотреть"
MainScriptolog,867639118616023041,2017-05-25 07:11:00,"11-классник из Владимирской области сконструировал чудо-перчатку для немых, которая «озвучивает» язык жестов http://www.ntv.ru/novosti/1742356/ … #видео"
smi1info,867639379602411521,2017-05-25 07:12:02,https://smi1.info/komp-yuternye-igry/9223-friday-the-13th-zavarushka-na-ozere.html … Friday the 13th (Заварушка на озере) #news #новости #видео #smi1 #СМИ1pic.twitter.com/r1bfTMjQnh
ntvru,867639886169481216,2017-05-25 07:14:03,"Фотографии, опубликованные в американских СМИ, ставят под удар расследование теракта, уверены в Лондоне http://ntv.ru/novosti/1810738/ … #видео"
smi1info,867640136946913280,2017-05-25 07:15:03,https://smi1.info/komp-yuternye-igry/9222-dzhov-i-angelos-snova-dayut-zharu-playerunknown-s-battlegrounds-18.html … Джов и Ангелос снова дают жару! ● PLAYERUNKNOWN'S BATTLEGROUNDS #18 #news #новости #видео #smi1 #СМИ1pic.twitter.com/IM5y7grMRq
ofvideoup,867640159491194880,2017-05-25 07:15:08,"Петр Лещенко. Все, что было... 7 серия 8 серия 25.05.2017
http://ofvideoup.com/publ/serialy/petr_leshhenko_vse_chto_bylo/petr_leshhenko_vse_chto_bylo_7_serija_8_serija_25_05_2017/79-1-0-715 …
Петр приезжает в Одессу. После Кишинёв...
#видео #смотреть"
actionScript3,867640247353475073,2017-05-25 07:15:29,@MarlaMase Half Life (Title Track) https://youtu.be/heXUPBBmIzo  #MusicVideo #Музыка #Видео
actionScript3,867640253640835072,2017-05-25 07:15:31,#JoeyDeeAndTheStarlighters - Shout https://youtu.be/61yOknv-A8c  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/RLZakB2iDF
USEmbHell,867640477079699456,2017-05-25 07:16:24,"Почему Михеев так быстро говорит. Железная логика 27.02.17 ч4

#видео #политика #экономика #правительство #религияhttps://www.youtube.com/watch?v=CHTdBK1pgM0 …"
smi1info,867640889014972416,2017-05-25 07:18:02,"https://smi1.info/novosti-i-politika/9221-shirokomasshtabnye-ucheniya-fsb-proshli-v-krymu-na-vode-na-sushe-i-v-v.html … Широкомасштабные учения ФСБ прошли в Крыму на воде, на суше и в воздухе #news #новости #видео #smi1 #СМИ1pic.twitter.com/fq1AIIsX7v"
wolodjainbox,867641359628476416,2017-05-25 07:19:54,"#RT #new #Видео #best #интересное #Блок
https://youtu.be/vzXKI0eH5-E "
ofvideoup,867641405736439809,2017-05-25 07:20:05,"Капитанша 15 серия 16 серия 25.05.2017
http://ofvideoup.com/publ/serialy/kapitansha/kapitansha_15_serija_16_serija_25_05_2017/77-1-0-716 …
Марии удается убедить Леонида уехать вместе с ней на дале...
#видео #смотреть"
postlive_net,867641439437688832,2017-05-25 07:20:13,Вовремя среагировал #видео #интересное #postlive_net #изинтернета #посты #статья https://postlive.net/lenta/vovremya-sreagiroval.99324/ …pic.twitter.com/T03co5hmC9
smi1info,867641646191702016,2017-05-25 07:21:03,https://smi1.info/komp-yuternye-igry/9220-silvername-a-nu-ka-za-rabotu-slozhnaya-deka-yogg-ne-proschaet.html … SilverName. А ну-ка за работу. Сложная дека. Йогг не прощает. #news #новости #видео #smi1 #СМИ1pic.twitter.com/smIfGQAx53
wolodjainbox,867641708296769536,2017-05-25 07:21:17,"#RT #new #Видео #best #интересное #Блок
https://youtu.be/Dm4ekHDcS1Q "
max1540408,867641962320601088,2017-05-25 07:22:18,Шесть Украинцев погибли в России #новости #ДТП #Видео #Украина #Киев https://youtu.be/XAbB12bIYN8  с помощью @YouTube
actionScript3,867642015156187137,2017-05-25 07:22:31,#ErnieMaresca - Shout! Shout! (Knock Yourself Out) https://youtu.be/p6k3BEU1aQM  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/SMzzn9Be9t
uatodaynews,867642025570689025,2017-05-25 07:22:33,"Игры престолов. Седьмой сезон

http://headnews.net/news-ukraine-europe-world/today-news-2676 …
#кино #сериал #видео #игрыПрестолов #новости"
smi1info,867642398679195648,2017-05-25 07:24:02,https://smi1.info/razvlecheniya/9219-mesto-vstrechi-24-05-17.html … Место встречи 24.05.17 #news #новости #видео #smi1 #СМИ1pic.twitter.com/77yx3cmhzg
ofvideoup,867642648206749697,2017-05-25 07:25:02,"Полицейский с Рублевки 2 сезон 4 серия 25.05.2017
http://ofvideoup.com/publ/serialy/policejskij_s_rublevki/policejskij_s_rublevki_2_sezon_4_serija_25_05_2017/73-1-0-717 …
Придя на работу к отцу, Саша повстречал Гришу....
#видео #смотреть"
NTDRussian,867642734588383232,2017-05-25 07:25:22,#Видео Чрезвычайное положение во Франции продлят до 1 ноября - http://ntdtv.ru/60478-chrezvychajnoe-polozhenie-vo-frantsii-prodlyat-do-1-noyabrya …pic.twitter.com/QEdZqGq1yl
PR0_100,867642963668742144,2017-05-25 07:26:17,Интервью с Морковиным заступившимся за молодую пару в Новосибирске https://goo.gl/fb/2N37yr  #видео
smi1info,867643155662991360,2017-05-25 07:27:02,https://smi1.info/razvlecheniya/9218-60-minut-verhovnaya-rada-russkomu-ne-rada-ot-24-05-2017.html … 60 минут. Верховная Рада русскому не рада. От 24.05.2017 #news #новости #видео #smi1 #СМИ1pic.twitter.com/73MPVpvFzA
5tv,867643446873477120,2017-05-25 07:28:12,"#РусскийМузей открыл фотовыставку, посвященную детям
http://www.5-tv.ru/news/130043/ 
#репортаж #видео доступно на нашем сайте"
actionScript3,867643776701014016,2017-05-25 07:29:31,#EdwinStarr - WAR http://youtu.be/Cv5BYEOQYLo  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/WtZm9BwGCt
smi1info,867643909320708097,2017-05-25 07:30:02,https://smi1.info/yumor/8854-luchshie-prikoly-2013-samoe-smeshnoe-video-podborka-prikolov.html … Лучшие приколы 2013 - Самое смешное видео. Подборка приколов #news #новости #видео #smi1 #СМИ1pic.twitter.com/Bymh8XTOXf
ofvideoup,867643944947134466,2017-05-25 07:30:11,"Пропавший без вести. Второе дыхание 7 серия 8 серия 25.05.2017
http://ofvideoup.com/publ/serialy/propavshij_bez_vesti_vtoroe_dykhanie/propavshij_bez_vesti_vtoroe_dykhanie_7_serija_8_serija_25_05_2017/78-1-0-718 …
Волею случая Букреев становится с...
#видео #смотреть"
favens_sp,867644117353984000,2017-05-25 07:30:52,"«Бандера прийде, порядок наведе», даже в Германии http://yurasumy.livejournal.com/1570427.html?utm_source=twsharing&utm_medium=social … #Видео"
video360_club,867644157384425473,2017-05-25 07:31:01,"360° (VR) : Баскетбол. Финал четырех: Реал Мадрид - ЦСКА Москва
 #видео360 #панорамное #видео #VR #VRvideo #video360https://www.youtube.com/watch?v=IDxJIbxJ7Pg …"
5tv,867644502886014976,2017-05-25 07:32:24,"Река Кума, вышедшая из берегов, затопила некоторые поселки Минеральных Вод
http://www.5-tv.ru/news/130040/ 
#видео pic.twitter.com/NCyTajesr8"
SeymTV,867644934765121536,2017-05-25 07:34:07,"#курск #новости #сейм #видео
«АГРОпремьера» 24.05.2017 https://youtu.be/Dg9CSRss4SQ "
SeymTV,867644936883253249,2017-05-25 07:34:07,"#курск #новости #сейм #видео
«Наш репортаж» 24.05.2017 https://youtu.be/jEDSdF9LarE "
ofvideoup,867645192962289664,2017-05-25 07:35:08,"Отель Элеон 2 сезон 9 серия 25.05.2017
http://ofvideoup.com/publ/serialy/otel_ehleon/otel_ehleon_2_sezon_9_serija_25_05_2017/5-1-0-719 …
С целью избежать ненужных подозрений Никита решает уволит...
#видео #смотреть"
smi1info,867645418687037441,2017-05-25 07:36:02,https://smi1.info/yumor/8852-coub-luchshie-prikoly-za-may-2017-coub-best-4k.html … COUB лучшие приколы за май 2017 | coub best 4K #news #новости #видео #smi1 #СМИ1pic.twitter.com/ysbpU36fzo
actionScript3,867645538459635712,2017-05-25 07:36:31,The #Duprees - You belong to me https://youtu.be/XCeNCvwEFU8  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/N0z6JzSvPJ
smi1info,867646175184334848,2017-05-25 07:39:02,https://smi1.info/novosti-i-politika/8851-podrobnosti-strashnoy-avarii-na-ulice-gaya-v-minske.html … Подробности страшной аварии на улице Гая в Минске #news #новости #видео #smi1 #СМИ1pic.twitter.com/gG5YRtOqQS
ofvideoup,867646431137550336,2017-05-25 07:40:03,"Райское место 93 серия 25.05.2017
http://ofvideoup.com/publ/serialy/rajskoe_mesto/rajskoe_mesto_93_serija_25_05_2017/17-1-0-720 …
Отель находится на грани бедствия. Игорь рассказал Тамаре, что...
#видео #смотреть"
5tv,867646698448977920,2017-05-25 07:41:07,"#Видео: Инновационные научные разработки агроинженеров университета из #Алеппо
http://www.5-tv.ru/news/130036/ pic.twitter.com/c3a5P7HP8G"
KirovRuOfficial,867646784671297536,2017-05-25 07:41:28,Заинтригованы?! Мы тоже!) #киров #вятгу #видео https://vk.cc/6GnZBn 
5tv,867647197847932929,2017-05-25 07:43:06,"#Видео: На парковке в Благовещенске сгорел УАЗ
http://www.5-tv.ru/news/130027/ 
#пожарpic.twitter.com/lJLQM8dHnX"
actionScript3,867647300180615168,2017-05-25 07:43:31,#Heart Barracuda http://youtu.be/p0OX_8YvFxA  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/2mDS2TeLDl
USEmbHell,867647494150336519,2017-05-25 07:44:17,"Тренировка воздушной части Парада Победы над Красной площадью

#видео #политика #экономика #правительство #религияhttps://www.youtube.com/watch?v=HyP1Dt9Jfgs …"
5tv,867647572764229632,2017-05-25 07:44:36,"В Иркутской области и Красноярском крае введен режим ЧС из-за лесных пожаров
http://www.5-tv.ru/news/130031/ 
#видео #пожарыpic.twitter.com/f6DESlWjmu"
smi1info,867647684219465728,2017-05-25 07:45:02,https://smi1.info/lyudi-i-blogi/8849-dtp.html … дтп #news #новости #видео #smi1 #СМИ1pic.twitter.com/uGpW5hq69f
miss_oliviya,867647689814671360,2017-05-25 07:45:04,"Доброе утро!!!!
#малышка #оливия #миссливи #девочка #блогер #youtube #звезда #видео #дети… https://www.instagram.com/p/BUgeWQLFjxb/ "
actionScript3,867647797121748997,2017-05-25 07:45:29,RIP @BillZucker Band Half The Man LIVE http://youtu.be/e2XI7_E_Yu4  #MusicVideo #Музыка #Видео pic.twitter.com/0pk0hirWR1
golos_derevni,867647926738313217,2017-05-25 07:46:00,#Киров #news #Вятка Захарова ответила на слова Керри о русском языке #видео
golos_derevni,867647927891656705,2017-05-25 07:46:00,#Киров #news #Вятка Роналду грозит тюрьма и €8 млн штрафа #видео #испания
golos_derevni,867647929372336128,2017-05-25 07:46:01,#Киров #news #Вятка Путин об обысках у Серебренникова: «Да дураки» #видео
smi1info,867648440385368064,2017-05-25 07:48:02,https://smi1.info/novosti-i-politika/8848-promo-kampaniya-liderstvo-hokkey.html … Промо-кампания &quot;Лидерство&quot;: Хоккей #news #новости #видео #smi1 #СМИ1pic.twitter.com/oSalJK5g2S
Fedora73Danil,867648987834273792,2017-05-25 07:50:13,Жена вернулась домой с работы пораньше. Входит в спальню и видит своего мужа в постели с... #Анекдот #Шутка #Юмор #Видео #Фото
actionScript3,867649061654056960,2017-05-25 07:50:31,#RollingStones 2000 Light Years From Home https://youtu.be/5vaFE5MPUIY  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/73pHGIRMrs
smi1info,867649196899414016,2017-05-25 07:51:03,"https://smi1.info/novosti-i-politika/8847-opolchency-poymali-diversantov-gotovivshih-terakty.html … Ополченцы поймали диверсантов, готовивших теракты #news #новости #видео #smi1 #СМИ1pic.twitter.com/YRiGP2BK03"
Schmel2012,867649371344654336,2017-05-25 07:51:44,"Порошенко ты дебил?
#видео pic.twitter.com/Z3CbszQbUU"
novosteycom,867649651729739776,2017-05-25 07:52:51,Мелания Трамп опять не взяла мужа за руку #видео http://novostey.com/politic/news796664.html … #ua
fresherru,867649824988024832,2017-05-25 07:53:33,Как производят бронированные автомобили https://goo.gl/fb/HYJ8nI  #автомобили #видео
li_li_put,867649857661657088,2017-05-25 07:53:40,В #Сочи столкнулись #минивэн #Mercedes и грузовая #ГАЗель - погиб один человек #автоновости #видео #зарулем_кубань https://www.zrkuban.ru/news/V-Sochi-stolknulis-miniven-Mercedes-i-gruzovaja-GAZel---pogib-odin-chelovek …
CrimeUA,867649935709229056,2017-05-25 07:53:59,"Прокурору вручили взятку в коробке с виски #видео
http://crime-ua.com/news/20170525/vzyatka … #Джулай #Кропивницкий #прокуратура #коррупция #взятки #криминал"
smi1info,867649950246719488,2017-05-25 07:54:02,https://smi1.info/filmy/8846-2-22-russkiy-treyler-2017-hd-triller-16-kino-treylery.html … 2:22 — Русский трейлер (2017) [HD] | Триллер (16+) | Кино Трейлеры #news #новости #видео #smi1 #СМИ1pic.twitter.com/xPN5ZlMOHW
azertacru,867649969527726080,2017-05-25 07:54:07,"#ВИДЕО Обнародовано количество абитуриентов, зарегистрировавшихся для участия в пробном экзамене http://dlvr.it/PDnsvH pic.twitter.com/psWelO974o"
5tv,867650273665220609,2017-05-25 07:55:20,"#Видео: в Крыму стартовали антитеррористические учения
http://www.5-tv.ru/news/130017/ 
#Крымpic.twitter.com/7MpuX83TJk"
NTDRussian,867650654944317440,2017-05-25 07:56:50,#Видео Международный визит Трампа: последняя остановка - Европа - http://ntdtv.ru/60480-mezhdunarodnyj-vizit-trampa-poslednyaya-ostanovka-evropa …pic.twitter.com/c264Mk6G1v
